date,review,rating,isEdited,userName,title
23-12-2018 13:33,I have raised a complain regarding the scratch card but issue still not resolved and I was told that I already received the scratch card . But still I am unable to find it. I love this app but such kind of solution just spoil the mood of using it,5,FALSE,No details over my complain,ishanlucky07
22-12-2018 07:28,Poor service . I have recharged my mobile but so many times my recharge is not received by Airtel but my money has deducted from my account ... no support . After booking the complaint it replied that it will take 48 hours to update ... very very poor,5,FALSE,Poor service . Don’t use for recharge ..,Ankur Mohanty BLS
06-10-2018 08:29,"Phone Pe app management is not well appointed. It’s not able to get the good customer solution for their problems. This app is not designed to properly...
like as 1)Not solution for wallet deactivate and reactivate process 2) Not able to quick response to customer service 3) larger issues for KYC update...",5,FALSE,Phone Pe wallet,rOHIt sOGAn
19-08-2018 10:04,"You should give that option to re activate it or else everyone would be disappointed with you app, Hope you make that option of re activating it as soon as possible for the users like us.",5,FALSE,Once deactivated my wallet can’t activate it.,asfaan007
26-09-2018 04:06,"If I want to transfer some amount from my phone pe wallet to some other phone pe user wallet, I am unable to do it. Why wallet transfer not allowed?? Can’t it be given in next update???? Its very much needed. I am not asking for feature to transfer in another wallet app but to the PhonePe app users wallet only. What is the problem to give this feature???",3,TRUE,Transfer wallet balance to another phone pe account,pd-/@!28
24-01-2018 18:35,"Phonepe has cheated me with an amount of Rs 11,323 and they just respond that they have credited the amount, but do not want to share any proof of the same. I purchased gold on their app, on selling the same i did not receive my money. I have shared all the details along with proof, but this fraud people firstly replay very late and just keep on repeating that they have refunded the amount. When asked for to share the proof of debit, they do not hav any answer to that. DONT USE THIS APP, or u will loose ur own money",1,FALSE,"Please dont use this app, they are cheats and frauds",Govind Mandhania
13-12-2018 03:36,"While transferring the amount Every time It will give pending and failed.
Money will debit from account but it will show transactions failed 
After that I’ll get msg like you will receive your amount with 5 to 7 working days",5,FALSE,Very bad for money transfer,Akshay j kumbar
15-11-2018 15:35,Friends Plse don’t book ur train ticket in this app it is worst app for booking train ticket payment has done but they did not confirm my ticket they told in app that payment has successfully done and in phone call they said ur bank is not confirmed the payment such a worst app I never seen,5,FALSE,Worst,hineeth
07-06-2018 02:56,"The aap has become too too slow after the updates i am unable to view my account balance as well as it just keep buffering when i click any option ex: recharge,bill payments etc fix it iam really Fed up 😡",5,FALSE,App too slow,Iphone jyp
01-08-2018 11:50,It’s really a bad app only in starting days some small transactions were done but yesterday I transferred 40k to another account money got deducted from my account and still payment has not gone for the another account and regarding this I had detailed send mail for this app Customerservice for more than 5 times but still no there is no response from them. Really I’m fed up with this app and where my money gone don’t know. So I’m consulting the legal team regarding this issue tomorrow,1,FALSE,Issue with transferring money,abhilash d s
15-08-2018 05:43,"As we know after a success every body just wanted monopoly as it is doing too .
Permanently deactivated my wallet & take all the cashback i have , so it is like when you closes your bank account  bank will take all amount in it . 
 Download another app of UPI 
Uninstall and break there monopoly",5,FALSE,Monopoly,@ryan4567
14-03-2018 09:45,App is fabulous..offer i get..i love it..but only problem it does not confirm mobile number before payment..as today I mistakenly touched pay bill and payment was done to previously paid mobile.,5,FALSE,Confirm mobile number just before payment,AntrikshB
04-11-2018 04:04,I love this app so much and as because this is Indian app I want to use this app to do all my stuffs rather than Paytm and g-pay....but by mistake my wallet has been deactivated and I m unable to get any cash back so I am bound to use paytm and google pay....please convey my regards and activate my phonepe wallet as soon as possible....,5,FALSE,😑,akash.vindictive
16-10-2018 17:49,"This application has one drawback, which is that we cannot app load through any credit card please improve this feature also",5,FALSE,Suggestion for improvement,daulat gaur
30-01-2018 20:19,"I faced some glitches the time I installed this app and couldn’t do anything so I end up writing a bad review for the app.
But later when I started using it I found out that this is better than Paytm.
Thank you PhonePe team and sorry for the misunderstanding.

Cheers ✌🏻",5,TRUE,Works excellent,Bhuvi4u
09-09-2018 21:05,"You should work on activation of phone pe wallet which got deactivated/closed. I don’t understand why have you given an option to close your wallet. Never seen in any of the transaction app. If you have then you should have some option to re active it. Even in my case while updating my KYC, phone pe wallet got deactivated. Not sure how??? Company Needs to thing on this matter or will loose many users with this disadvantage.",2,FALSE,Phone pe wallet Activation,Pankaj_Prasad
28-08-2018 16:34,"Recently I booked cabs many times on phone pe ola three times driver denied to come for trip hence cancelled on app with reason ‘ driver not come for pickup’ but phone pe Ola  app deducted 50/- in three times as cancellation charges which there is not my fault. Guys don’t use Ola in phone pe it’s waste of money without our fault.

Today I got call from PhonePe they adviced me to contact Ola directly for any issue. What a brilliant response i got from phonepe.

Guys if u observe phone pe offers they first gives you cash back offers to attract customers and then they deduct the same against some issues. I request you all to check the same and update in reviews so that no one will fall in this trap.

Think logically who will give money back without any profit in business in this century....",1,FALSE,Ola on phone is worst service,mahi vadodara
20-03-2018 19:32,"Please try to improve urself ur pathetic company to sell gold really irritated annoyed and frustated at the same time with safegold from PHONEPE app i purchased 2.635 gms of gold and now when i need to sell my gold it says something went wrong please try again later and this is happening always wenever i try fo sell my gold please dont cheat and fool your customers i will give a very strong negative review of ur company everywer on my blog,on my websites to my friends everyone i find using PHONEPE app i will tell them NOT TO USE SAFEGOLD PHONEPE BETTER USE PAYTM",1,FALSE,Pathetic,darkarmy2
02-01-2018 18:10,"Some of the contacts not visible in phonepe. And there is no option to type a number to recharge ,only saved contacts (not full). One it’s fixed,I’ll edit my rating",5,FALSE,Bugs,Ranjz
07-11-2018 08:36,You have mentioned on bill that 100rps cash back receive if you you pay phone pay and the transaction is up to 300. M paying the bill Nd your site shown me that 50rps cash back only .that is my point,5,FALSE,Cash back issue,chikupin
09-07-2018 19:55,I would say total 5 out 5 stars . Easy and convenient great feature app .it won’t work till the time u haven’t fill Right information of accounts whoever ur paying money .Great work done by phone pa team all the very best for ur future project. Thanks a lot 👍🏻,5,FALSE,Very useful,userwahi
10-03-2018 14:50,Money refund takes so much time. It took more than 20 days for the amount to reflect in the account. And the customer care doesn’t even answer the query in the mail properly.,5,FALSE,Refund money takes a lot of time,NiraliJShah
04-11-2018 12:01,"I have been trying to pay my credit card bill through it from last few months. But payment failed every time. I don’t know the reason!
Very sad experience!!!",5,FALSE,Payment Fails,WASIM RAJA
07-12-2018 15:11,"I’m having a very good experience with this app, but only thing is I lost my wallet in a hurry during my first transfer of money. So I kindly request you people to take this issue in to your concern and try to solve this problem. It will be tough to maintain your app without the wallet. So take a look on this issue.",4,FALSE,Lost my wallet,0000000......
24-10-2018 20:21,Due to some issues I unlinked my bank account and after sometime when i was trying to link back the same account then the error was coming and it was written that NO BANK ACCOUNT FOUND. please help me,5,FALSE,Unable to link my account,iamrishabh05
06-04-2018 05:20,From yesterday itself I have got 21 sms regarding my rs5 credit. Why sending sms again and again? What is the point of disturbing someone like this? Can you please check your system and clear this out?,5,FALSE,Why sending 100 of sms’s,phone-pe
04-12-2018 10:39,"I can't able to scan and pay form the money I have in my PhonePe wallet. Every time it redirects me to the BHIM for deducting money form back account even though I have enough amount payable to client store.. 

Pls fix this, and make my phonepe wallet amount usable",5,FALSE,Can't pay from Wallet,Ramprasad@539
24-04-2018 16:02,When i try to pay directly through the electricity board online payment system its working fine but when i try through phonePe i got Internal Error please try again,5,FALSE,Cannot pay electricity bill,Shailang
12-12-2018 16:34,Hello phonepe developers as you mentioned in the Recharge section that on 1st three Recharge win cash back 100 but after i did Recharge and after I scratch the card they say better luck next time. You are cheating with the customers like this. Sorry to say this,5,FALSE,Patel,Kp8519891988
03-09-2018 05:23,"In the app there is unable to fetch location 
The error come "" unable to find location ""
And also payment is failed for every time 
So pls kindly check the problem 
My device is iphone 6",5,FALSE,Bug in App,hshshshshdhshssaja
09-04-2018 21:39,Worst app ever.. this app told me that this app will give me individually 50% cashback on my 1st post paid bill payment & 1st prepaid recharge.. I did as they said and they committed that I’ll be receive cashback within 24 hours.. now it’s been more than 24 hours still I haven’t received any cashback.. when I asked them the reason they simply told me that the amount I paid is not eligible for the offer n it does not fit in criteria.. don’t use they make you fool n cheats with you..,1,FALSE,Worst ever app,jaytirth
20-12-2018 16:30,Honestly these guys are fooling around with scratch card thing don’t go for this app by the ad you might have watched on television this is a scam app i made a payment for gas bill and received a scratch card and scartched it and won zero and it showed better luck next time i mean come on paytm is way better then this app atleast you know what you’re getting back rather then getting fooled by the scratch card and getting nothing at all. 👎🏻 WISHED TO GIVE MINUS 5 RATING. 😐,1,FALSE,Fooling with scratch card,Shreenath Trivedi
21-03-2018 16:53,"Its indeed a great app which makes you to write review!! A simple best and a trustworthy app which helps you to manage accounts,check balances & also make inter bank transactions.. the payment is very quick and hassle free..loved it!! Kudos to the team!!",5,FALSE,Really Great app !!,Bharadwaj1502
22-09-2018 06:13,"It was working fine till recently but since last few days the app is not working at all. I’m unable to view my balances and not able to transfer money to other accounts. Whenever I try to view my balance,- “ something went wrong” - msg gets displayed on my screen. Kindly do something to make it work again.",2,FALSE,Not working since last few days,Sanjayjainnnnn
08-07-2018 05:33,"Easy to manage our payments , good offers,responsive customer care service. I would highly recommend for everyone to try it out. Been using phonepe since March had no problem in using.",5,FALSE,Ak,Aravi005
14-10-2018 08:03,"I made a transaction of 4k and it is still pending since last 2 days. I don’t know I should pay to the Ekart delivery boy or should I wait for the payment to be successful. My urgent order is still undeliverable because of this worst payment app. Tried to contact the customer support to either cancel or confirm the payment but even they are sending the copied reply again and again.. 
don’t trust .. my first experience is worst..",1,FALSE,Worst Payment App no customer support,Richrich rich rich
08-05-2018 13:28,Life has become a lot more simple and digital after I started using PhonePe. All day to day financial transactions can be completed with out any difficulty. I am happy to have this most important and definitely required app.,5,FALSE,Thank you PhonePe!,Mas1977
10-05-2018 03:14,Very very very very worst experience with their service... I have added money to wallet but I am not abele to transfer my money to bank. Ty said that to transfer money to wallet u should link Aadhar nmbr with ur account. Wn I trying to link my Aadhar nmbr it showing that server not working. It has been done more then 1 month now also the server was not working. Bczzz of this people I am have dint paid my exam fee and my clg people dint allow me to write exam. This all become of this phonepe negligence.,1,FALSE,Very bad service,c.h.o.t.u
20-08-2018 13:04,I used PhonePe to pay some money at online merchants site. Money was deducted but not wallet didn’t got update. I raised an issue with PhonePe. They replied me by saying it will take 1 month to solve. If you need to work with apps with fast service don’t go with PhonePe,5,FALSE,Bad experience.,pinkyrajan216
26-10-2018 06:51,"Hey, the main drawback of the app is when user deactivate the wallet and than user cannot reactivate the wallet of phonepe it is very important as sometime user don’t want to use the wallet for some security issue it deactivate the wallet but when it come to take the leverage of the app feature which is the use of wallet the user cannot .
Solve this issue and introduce the reactivation of wallet",3,FALSE,Wallet activation,Mayank2905
02-08-2018 16:42,"I think some functionality are missing here like user can not re active their account 
you need to work on it there are so many users who un-active their account by mistake.",5,FALSE,Need reactive functionality,Ammylucky
06-04-2018 09:06,"Getting ""Unable to load account balance"" error when I tap ""REQUEST BALANCE"" button at my attached Bank account.
I deleted the app, reinstalled it, but error still persists.",5,FALSE,Unable to load account balance error,Dhammadeep
21-03-2018 03:45,"The app is very good for payments except selling gold.
Please try to resolve the issue “something went wrong, please try again later” while selling the gold in manage gold section.",5,FALSE,Problem in selling the gold,aravinda babu
05-10-2018 14:27,My phonepe wallet was deactivated and I called to customer care for the support and he’s replay was very bad. And he said that “we will not activate wallet if you want you can uninstall the app” he said as it is bad   Experience by these app don’t use these app,5,FALSE,Customer care bad behaviour,jonsnowpinkman
10-12-2018 10:38,"I have done a payment without selecting a coupon🤖🤖🙏🙏.sooo YOU(PhonePe) you will not give me a scratch card. I have done many payments in GOOGLE PAY 💰 each and every time I do above 1,000 they give me a scratch card. But for me in phonepe due to not attaching 🥶 coupon I didn’t get the scratch card. GOOGLE PAY is giving scratch card for above 1K transaction with automated type 😃.which means try to learn phonepe. My previous transaction is 11k. I didn’t get the scratch card 🤗🤗🤗🤲🤲🤲🤲",1,FALSE,Wasted time,B for ball
28-12-2018 16:33,"Easy and secure at the same time safe
But one problem is that there is no option to change/update mobile phone number otherwise its👍🏻",5,FALSE,Complement,nirmashi
07-06-2018 11:23,I seriously liked the phonePe app and recommend it to other user’s. It has great cash back offers and really changing the game in offline payments too.,5,FALSE,Interface and overall payment is great !,Jigarsingh
20-04-2018 11:36,"Simple. Fast. Easy to use. 
I’ve started using it some days ago & I’m amazed by its simplicity. 
Cash back Offers are automatically applied. The UPI payment makes it very much easy to pay for things. 
Very much recommend.",5,FALSE,Simply amazing.,RahulR9496
15-04-2018 05:12,I can’t transfer money back in my bank account bcoz PhonePe is not having e-KYC service available! I submitted my PAN still I’m not able to do this trnx! Surprising... may be a strategy for forcing customers to make Utility bill payments for the money already added in PhonePe wallet. Would request PhonePe people to address the issue immediately,2,FALSE,No e-KYC option available for more than 10 days now!,nimishskumar
08-03-2018 06:13,"Most of the the time when I try to recharge my mobile ,during selection of contact through phone book this app hangs on for 2 min & again need to re open application . Compare to other apps like paytm , mobikwik .....phone pe is too slow .",4,FALSE,Application hangs,Pradip reddy
19-10-2018 05:20,"It is one of the best BHIM app available with plenty of offers. 
But after the today’s update, the app is not showing any bank account and my money available in the wallet is not showing. 
Pls do the needful ASAP",5,FALSE,Horrible update,Arr.sachin
13-11-2018 15:30,"U can’t trust phonepe on the basis whether your payment will be stuck or completed. May last 4-5 payment was stuck and refund always takes 7 days. What if i had only few amount in my account and order some food via phonepe and ur amount got stucked. So it’s a risk.

Good only for instant payment for flipkart.",3,FALSE,Not good. Payment always stucks,Nicks585
23-03-2018 14:35,"Im a businessman and I make regular payments to my suppliers through upi. My account has been blocked by you on the basis of suspicious activity. What the hell!! U guys have my Aadhar , bank details ,everything. Absolutely rubbish attitude. Switching to BHIM if im not unlocked within 2 days",5,FALSE,Ridiculous,Pavan99
12-12-2018 08:30,"I am not able to verify my Bhim UPI mobile number registration successfully & verify mu mobile number. It’s always going in infinite time out error for this particular API response . Please resolve this issue asap. 

Thanks,
Hiren kanetiya",5,FALSE,Issue with new latest update,Tshshshd
13-10-2018 15:53,"My wallet got deactivated automatically and the money in it is also gone... 
point to be noted: whatever the cash backs you get to phonepe, they are not getting added up... balance will be shown as of your last cashback🤦🏻‍♂️🙏🏻",5,FALSE,Wallet got deactivated,Thota Royal
09-12-2018 05:49,"Hellooo guys,i had a very bad experience of this app,i just downloaded this app and by mistake I closed wallet now it’s not going to reactivated,i talk with the customer service and they not ready to responsibility to solve my problem so if there is such issues about services and facilities of app I swear this app should not be present on App Store..😡😡😡and me and my all group members going to delete this app cos of same problem is not going to sole by you..😡😡😡",1,FALSE,Very worst app and experience,arpan2310
10-07-2018 10:12,Not able to access contacts while sending money,5,FALSE,Contact access problem,Karanvirk49
12-10-2018 02:47,"I’m using this app from last 1 year but this week someone told me about cashback  offer on 2nd ,4th transaction ... I transferred money to two different accounts , at first it showed me on level 2 and asked me to do one more transaction and I did it but when I checked it in the morning it again took me to level 1 and asked me to do transactions and I didn’t receive any cash back .... really bad phone pay !",1,FALSE,Fooling you with offers,pdager5
07-05-2018 14:48,This app make my life so easy.. thanks app developers you really done a great job + cashback facility are too good. I’ll personally recommend all the people out there who search a app for there banking services so use this app & have fun ..✌🏻,5,FALSE,Wonderful app,Deswal7
03-05-2018 08:53,"I had added ₹10,000 in my wallet but now i can’t withdraw them because i am not able to complete my kyc just because their kyc portal is not working .
2 months have passed and there is no solution from there side .
I would suggest u all to use any other app.
(Worst App Ever)",4,FALSE,Worst App Ever,Yatish Koul
27-01-2018 13:30,"It is very worse app I ever seen in my life.
I did recharge money has been deducted but I didn’t get any recharge benefits. When I called CC they said have to wait for 48hr. I recharge again after 30 mnt still that is also in pending mode. That means I’m not able to call for next two days. Seriously is this your service?",3,FALSE,Bad service,shkhar
27-08-2018 07:53,It takes long time to credit money in credit card,5,FALSE,Credit card payment,7manmeet
20-12-2018 11:54,They blocked my account without any notification or communication and reason was also not provided. My guess is when I had requested refund from Swiggy in one of food delivery (as it was damaged) for which payment was processed through PhonePe. And I got the refund but you guys got offended and blocked my account. This means you are expecting users to not request for refund if the payment is made through your portal.,1,FALSE,Delay in response and no communication,Iampushpak
15-04-2018 12:07,"It’s the best app in terms of reliability and experience when it comes to paying online, transferring between my accounts or sending money to someone. It does everything perfectly.",5,FALSE,The best app for managing my finances.,Deep Kagathara
01-05-2018 03:57,"Very Bad Service as i called customer care they all made fake promises like within 3 days your transaction would be updated but till now it has been resolved the transaction amount is Rs 10,000 and the customer won’t support you they just tell it would be done , it would be done but it won’t Don’t use instead use Bhim although its government service but its far better then phonepe",1,FALSE,Transaction got stuck in between,Ray_hp
23-01-2018 09:14,Please do not purchase GOLD on phonePe . It’s a major fraud. I purchased gold of RS 5000 but now I’m trying to sell it I’m not getting the current market rate. Do not get in to this trap.  Now I’m fed up and decided to get the delivery of the gold they are charging big amount as delivery charge .. so don’t go for it you will end up losing your money for no reason,3,FALSE,Be aware !,Bodinge99%
19-06-2018 04:22,I tried to recharge my number.. Phonepe took the amount but it recharge didnt happen to my mobile number. i tried to contact phonepe but no reaponse came from their side. I have lost my ₹500. so dont use for recharge purposes..,5,FALSE,Worst App.. stolen my money,Retarun
10-12-2018 12:35,"Paid my landline bill from phonepe and it says transaction not completed succesfully. Money gets deducted, another history page says payment successful which creates confusion. On calling customer care, he says payment not complete as mtnl takes 4 days to confirm payment. Whereas you pay using any other app they instantly reflect. So these customer care reps need to be trained better than blame other companies",1,FALSE,Payment reflects after 4 days,DiwyaS
18-08-2018 13:44,"PhonePe is Fake site & cheat with customer. I pay my credit card bill with PhonePe My transaction is failed but Money is Debit from my account, i wait many days but PhonePe Not Refund my Money. I contact to PhonePe Customer Care. Customer Care not Solve my Problem and Speaks Very Rudely, I Request to all PhonePe user, Please do not take any UPI transactions on PhonePe.",3,FALSE,"Fake site, cheating with customer",sarba4414
01-11-2018 12:38,This application is only ok for recharge not else. Ever time transaction are blocked. They publish Gold Dhanteras offer and app says transaction blocked for 7 days. What a fun to purchase after promotion end.😂😡😨,5,FALSE,Useless app!! Gold purchase block without reason,passionate_pp
08-11-2018 11:50,Hi guys I have made transaction on 7th September 2018 at 10:37am in HSD RAJARAJESHWARI FUELING STATION OF HP OUTLET Which is located opp to CBI gate Bangalore till today I have not got any sort of refund and phonepe is still in process saying merchant Commdel is not replied so refund can’t be initiated. In the order msg only it clearly say to whom I have paid but then also phonepe had wasted my time and money and I demand a compensation for it it’s been 60days and phonepe service is worst and I want compensation or else you people have to face consumer court,1,FALSE,No refund,kirthi1422
04-10-2018 03:57,If you provide special offers only people will wonder to pay through this.,5,FALSE,Request for special offers,harish balajhi
29-09-2018 06:20,"Worst customer service... will be taking 4 days, to get my own money back to my account if the transaction is failed..who are you to keep my money with you for 3-4 days and you guys blame bank",5,FALSE,Worst app,saida shaik
01-11-2018 08:29,Only good for payments and hopeless for refunds. I was issued refund but phone pe is not processing. Every time I ask they say they will resolve by next 3 days but that day will never arrive. Horrible customer support,5,FALSE,Only outgoing !! Forget your refunds. They never give,Lakshmeesha Hegde
22-12-2018 06:41,I am using I phone with latest update. After the update- 'to contacts' is not functioning. It is very slow to open and can not type the number. It gets hanged. Keyboard does not work. Otherwise love the app.,4,FALSE,Problem faced,portpe
21-12-2018 20:53,"This Is Disgusting, some how they disabled my Wallenberg and there is no option for Enable.
Finally I want to delete account then I don’t have option to do that, I tried to call customer care they are saying that we can’t delete account We can only deactivate account, who are they to hold our account without our wish , it’s a crime and illegal thing they are doing.",1,FALSE,"Account Delete, Wallet reactivation Options are not there.",Harish Kotte
30-11-2018 18:02,"Though my wifi connection was expired,it still kept showing that it is Renewed whereas I didn't!
And also why can't I add money into my wallet through my Credit card!?That's ridiculous!!!Please fix!!!",4,FALSE,Good but still a work in progress,Rishab Pincha
27-07-2018 14:50,The worst payment app in the market. Once you deactivate your wallet you cannot reactivate your wallet. PhonePe freezes your wallet balance and does not return you. There is no Undo option to open youe phonepe wallet. Even the customer support tells you that if you don't wish to use our service don't use. This kind of behaviour was not expected from PhonePe( A Flipkart company). Please make your service user-friendly.,1,FALSE,Worst Payment App Ever,Samvrant
01-05-2018 03:21,"From more than a month this issue has been persisting in phonepe, can't use wallet withdrawal services, not given any attention to customers voice as I tried to talk to them many times regarding this issue. Always has the same answer saying the service is down right now we will notify when the service is up.",2,FALSE,Kyc unavailable,Tegrwq
11-12-2018 08:20,My wallet has been deactivated and i want to activate it the problem was from since one year but they are not fixing my problem. Will you please help in activate my wallet..?,5,FALSE,Worst customer service,Gudu45788726262
02-10-2018 14:19,"I like using this app. Very helpful in making quick payments but i have a concern to share on the problem of amount not credited to the 3rd party. I have faced this tissue 2 times. Please try to impuon this area.
Thanks",5,FALSE,Good app,user@k
14-11-2018 13:22,"There are multiple bugs w.r.t. UI one of those which I would write to quote here is when I am adding a new bank account I am not able to enter the contact no. Because of which the app is not able to create SMS. I am using iPhone X and I believe these small fixes should be taken care of in early days as these are blockers for a user. Furthermore, I am not sure if you have really tested this app on the iPhone X.",1,FALSE,Not Working for me,Abhishek Bharti
10-06-2018 06:25,I need transaction statement of each linked account every month... so that it is easy to do accounting entry.. The transaction history should contain name of person to whom money has been transferred,5,FALSE,Need transaction report,Neeraj Golchha
29-09-2018 15:33,Range of services and quality is good. Although now new options are also available. I have quit using it as they disappointed by deactivating my wallet and lapsed all my cashback. Now i switched over to google pay which is more effective app.,3,FALSE,Now have better options,Pramod Mittal
21-09-2018 17:58,"I used to make all my transactions in phone pe!! But it started acting crazy from the past 2-3 months....|
Transactions are taking more time, Even a simple mobile recharge is making me to wait for the confirmation even after 20-30 minuets, app design is getting so complicated with each update!!!! 

So I’ve started using other apps which are making transactions so smooth and super fast!!!",1,FALSE,Getting worst day by day!!!!,Ranangivenkatesh
03-04-2018 07:03,Sorry but i am not very happy with your service. I have forgotten my password and i am trying to get it back but it is taking more than hours!!,5,FALSE,Password problem,Gaurav GJ
08-03-2018 18:53,"One of the best wallet apps I’ve used. Interface is user friendly and offers are also great. Not like super clever-super cash of mobikwik. Cash back being credited quite instantly! Loved it 
Keep going guys.",5,FALSE,"Simple, Fast & Reliable",Bhupi0808
02-04-2018 17:24,I tried to enable auto pay option but there is no provision to do it. But I m admit that this is the best UPI app. I have used almost 10 different UPI apps and this one stands ahead,5,FALSE,Auto Pay option is not working,Karthiram.N
12-12-2018 13:54,"Hello, unfortunately my phonepe wallet has been closed and i tried to activate it back but here i come to know that thier is no option to activate my wallet back... my question is ..why don’t you put an alternate option to reactivate of wallet?? Plz fix it...",4,FALSE,Reactivation of closed account,my self vijay
18-05-2018 15:28,I have not been using this app since last few months. Today i installed it and when i visited my history it was showing 3 canceled transactions in the last month of different amounts from eKart. How is it possible.?,4,FALSE,Query,Bhathena1993
03-05-2018 20:40,Although the app is fantastic but I have a genuine problem that is I am not able to complete my KYC please help it says E KYC is currently unavailable I have been trying this since past week need to transfer my wallet money to my bank account thank you.,4,FALSE,App is great,Shamine r
04-12-2018 16:30,"When i use to transfer money, transaction either fails or go in processing and always amount got deducted from my account . Not satisfactory. Wallet activation always a great problem . I must say disaster.",5,FALSE,Very bad review,gaurav56
19-10-2018 05:01,pathetic app doesn’t have a customer care number only option left is chatting,5,FALSE,Customer care,btsk2009
19-09-2018 06:59,I’m very happy to share my experience with you.  My friend proposed this PhonePe app to register my account.  It’s really simple process to send the money to anyone.  Thanks to PhonePe which made my transactions so simple,5,FALSE,Wonderful experience,GS ORIENTAL
22-04-2018 17:25,Once clicked on send button and entered upi pin the app redirects to the previous page. Happening only since latest update.,5,FALSE,Unable to send money since update,connect Sreekanth
31-07-2018 17:08,"Phonepe is of the best app fr money transferring but now a days this app is triggering out may issues... like failure in transfer, we cannot check out bank balance...n it is taking much time to transfer money from one bank to other... so please fix this issue as soon as possible",3,FALSE,Low performance,Saikrishna Chelagani
08-01-2018 07:19,"Paytm is much better than this never use phone pe .
Even you cannot connect the customer care .
You have to wait 30 to 45 min for connecting customer care .",5,FALSE,Service its not good,karan magnani
27-03-2018 06:22,"I was using this app for a while and then i came across some failed transactions 
Customer service is useless as they even failed to provide the proper reason for transaction failure they only keep on saying the problem is with your bank
Had this single issue twice which led me to stop using the account 
If you care about your hard earned money please never use this app.",1,FALSE,Pathetic app,Aks_25
14-03-2018 05:36,"Awesome. Just one suggestion- List of the added benificiaries should be there. Everytime we have to search for it. Sometimes when we try to add a benificiary and then realize that it may be there , added a long way back.",4,FALSE,Awesome,Abhishek224
05-01-2018 15:56,First of all i like this app so I gave 4 star.. For the past 10 days I have made two transaction through this app and they promise to give me cashbacks but I didn't get. I have reported them and without escalating the issue they are closing it...,4,FALSE,It is a great app but...,Vinnu Devsoth
09-12-2018 15:23,"Such a nice app for money transfers and payments of any bills. That to user friendly app can a common man understand the features and services and pay easily.
Thank you phonepe",5,FALSE,Effective app for digital payments,Nsrnath
31-12-2018 19:18,Phonepe is rubbish.. Better to go for Google Pay...These people do not give proper honest referral credit as well as they keep giving all blank zero value reward scratch cards that say better luck next time. I would appreciate if they could be more honest and transparent. Also not to do fake advertising about rewards when you dont have the heart to give reward. Pathetic.,1,FALSE,Cheaters do not give scratch card or referral gift,Vipul Jain Pune
08-11-2018 13:33,"But if we unknowningly delete phone pe wallet , again we can’t re activate it , this is very bad of phone pe and its waste to use phone pe once the wallet is deactivated so please make a option to reactivate it",5,FALSE,Phone is super every green,subramanya A
01-09-2018 14:46,"I have been using PhonePe for quite a long time and found it absolutely suiting to my requirements. Moreover the options given to verify payments at a later date is very useful. Cash back facility is excellent.
Jayanandan",5,FALSE,SUPER FAST PAYMENTS,jayanchittadi
02-11-2018 02:57,Why you need to close the wallet. You have given the feature and everyone is clicking it unknowingly and the wallet is closing. Why to use phonepe without wallet. I’ve uninstalled the app so as my friends. Keep on giving wonderful features like this and you will end up having zero customers. All my wallet money has gone and I’m unable to get many cashbacks.,1,FALSE,Worst feature given to close the wallet.,cherry7282
09-07-2018 16:36,If u add the bookmyshow features in the phonepe app then we can easily book the movie ticket through phonepe...pls add this as soon as possible nd make phonepe is more usefully for people..,5,FALSE,About adding some other features..,Adi1221
07-07-2018 05:46,They loot money in the name of offers and once you add money to wallet there is no way returning back to bank account they block kyc feature which allows wallet money to get back to bank account,5,FALSE,Looting app,Raj mothkuri
25-04-2018 07:57,This is probably the best app i've ever used for managing any type of payment and it is highly recommended from my side for any payment.,5,FALSE,Never used a better app than this,iVaibhav
05-04-2018 04:57,"All the features of this app are useful and working fine. Wallet is asking to link Aadhar number for KYC. Once I tap on link Aadhar number button, it’s showing “something went wrong. Please try again. “. Please correct this.",4,FALSE,Link Aadhar not working,tangudumani
02-12-2018 15:14,While adding or deleting accounts it says failed to delet or add☹️ and this problem came after the latest updation,5,FALSE,Can’t add or delete bank accounts,zaynpunk
08-12-2018 14:51,I am not able to transfer my wallet money to my bank account neither to any of my contact,5,FALSE,Not able to transfer my wallet money to bank account,Anand12134
16-09-2018 15:28,I can give more than 5 stars if available.. the best payment app of all available.. one can spare time to review in the AppStore. We can receive cash back in fraction of seconds..Thank you to developers of PHONEPE..,5,FALSE,Awesome app,Raaaajaaaaa
29-10-2018 04:38,"Unfortunatelyi deactivated my account and i had a credit on my account. But right now i can’t reactivating my account, totally helpless. I contacted them they told you can transact through upi and cards i said i had a many from which i can do same job with better offer so, I think you can implement activation wallet option this issue facing my many friends.",1,FALSE,Can’t withdraw my money..total disappointment.,Bhagirath Devmurari
01-07-2018 08:32,I used this 1st time. It’s more better than other application. Before I avoid this . But now I feel I was wrong before. Thanks for easy used of this application. Appreciated...🤪🌹❤️💋,5,FALSE,"Amazing, mind blowing, better than Paytm wow wow wow great ...❤️😘😘😘",vilayat ali shaikh
17-05-2018 14:57,"When we downloaded they say you can transfer money to Any Bank with limit 
Once we download and updated Wallet you can’t transfer the amount 
They even don’t do e verification it’s disable from the app so hardly there is no option to trasfered the amount only you can use for recharge and pay some app
It’s really blackmailing from the app and info is not updated",1,FALSE,Cheating app,gagagoyal
