date,review,rating,isEdited,title,userName
07-06-2019 05:07,I’ve noticed the app has become just over cluttered with just way too many features and services that it has been crashing left right and center every time I try to use it. And the insanely obtrusive KYC Prompt is the worst user experience I’ve ever had in any app. I’d suggest prompting the user to complete his KYC when he tries to use a feature that actually requires it. Do I need my KYC done to even click on anything within the app? If no then which UX Designer felt it’d be a great idea to add that annoying prompt on every app opening. Just sad and disappointing UX from a company this huge. Being a UX Designer myself I just can’t stand the bad UX right in my face. The only reason I use Paytm is for the metro pass and to Occasionally transfer money to friends. Otherwise Gpay is the way to go. Please please fix this app for heaven’s sake.,2,FALSE,"Jack of all trades, master of none",keeithvz
01-08-2019 05:44,I can give 5 stars but only 3 I’m giving because from last month I’m unable to add credit card money in paytm before it was accepted everything but know it’s giving some restrictions even I contacted customer care customer they also not solving my problem they saying to drop email with screen shots I have done that also but no reply from that dept when i try to add money from credit cards it showing invalid year or it showing something went wrong try after 24 hrs when I try after a day it’s showing same problem try to get sought out the issue asap.,5,FALSE,New update upsets a lot to all users,honeysaitisya
01-03-2019 18:50,"Whenever you go to Passbook whatever transactions you have done we cant see proper dates of the transactions and the recent transactions are not getting updated properly ..i tried to report this but even reporting any errors in paytm is not user friendly ..it is verry difficult to raise any report in paytm as the features in it are too many ..when there are too many features it should be more user friendly.
Ex- After you send/scan money to anyone, and u come back to home page..you cant go to passbook history to show the transaction happened ..and all the transactions dates will be current day’s date nd time ..please address this issue and resolve asap.
Thanku
Frequent paytm user",3,FALSE,Passbook transaction history dates error,genuinePaytmUser
08-03-2019 03:54,"Guys please don’t buy augmont gold from paytm they are cheating us, you will buy the augmont gold and that gold will be added to your digital locker and when to try to make the delivery of the augmont gold it won’t allow it will say ‘ sorry could not proceed your request this tile please try  again later, I contacted the customer care more than 10 times and it’s been more than 1 monththey saying they will fix it ... such a stupid guys... also if you sell the gold you will be able to sell at very very low price then bought price... so guys don’t ever buy gold from paytm... I’m sharing my experience with you all guys...",5,FALSE,Paytm augmont gold fraud,k@RthikeyaN
29-07-2019 17:10,I had a very bad experience. I had done shopping in Central through Paytm and I got voucher for Rs 250 cash back two times in paying electricity bill. It could not be applied as Paytm intentially disrupts your service to use coupons as it will cost them. Again I am trying for July bill payment and trying to append coupon however now it is not generating bill. One side Paytm is sending message and email to encourage me to pay electricity bill through it and on the other side it won’t fetch the bill and won’t allow to apply the voucher. It is a business trick to fool the customer.,5,FALSE,Very bad service,RS Negi
18-03-2019 12:30,"It’s really bad to know that PAYTM call center just hangs up the call and if complain they just keep giving excuses that they did not disconnect the call. It happened twice once with the admin and second with the senior person same day. I have the names of these persons if you wish to know. Very very bad experience in having KYC updation which took 3 days and when asked while providing documentation it was said that it takes 24 hours. Really you all need to think what your customers are going through. If you have this as mandatory requirement of having KYC update, then the PAYTM should not not allow to add money to your wallet, but it allows and you have left with no choice then to wait until it gets updated in system which is 3 days only then you can have outward transactions. Strange!!!!!!",1,FALSE,Bad customer care experience for KYC,Hasan996
02-02-2019 05:06,"After all the hectic process of verifying the KYC and calling the representative twice of thrice for a technical glitch . From 2019 after the SC order the Precious process is been terminated and now have to do it all over again ! That too by visiting the pre assigned stores only!! Well some of us had given the details with consent , should have let the stayed !! Why can’t Paytm come up alternative solutions like verification by pan card via only submission or voter id or DL or like any other competitors who do such as PhonePe to name a few ! 
Plz get your KYC PROCESS in order... !! Then we will be happy to submit tour details with consent in permanence !!",4,FALSE,KYC process couldn’t be any worse,यश
13-06-2019 07:22,"This is the best application where we never find any kind of fault or errors and if by chance , by chance we find any , then the money is refunded with in fraction of seconds . Best app I ever loved and made life much easier , either it's for Recharge or money transfer or shopping or any other function of the application .This is the best application in my point of views . 
Rest for those who criticising the app then that's only through the competitive applications and the companies who are getting loss with the progress of PAYTM.",5,FALSE,"Best ever , No complaints using since the app launched",kartarF
12-02-2019 06:57,"Paytm is one of that online trading company which can never win the trust of Indian customers . Three times the same incident happen that they took around two months to send my refund to bank account. Don’t have enough time to go to consumer court for these people. For example at present what happened is On 24 of December they declared to me that they refunded my refund for my air ticket from Pune to Chandigarh and today it’s twelfth of February !! I send them multiple times my account statement but nothing is happening from there side !
Same Incident Happened For the failed transaction for purchasing from shoppers stop  Via CC AVENUE (gateway) from Paytm and finally CC AVENUE people told me that there softwares are not upgradable that’s why so much time is required!! Friends 4349 rupees is not a less amount and there seal of trust is bogus.",1,FALSE,No To Paytm,Pawan@2981
01-10-2019 05:18,"It is highly disappointing to see the app not doing what is is made for. I transferred money to my friend through Paytm in June and July. 2000/- each time . I was under the impression that money must have been transferred as expected. Later after a Minh or so , when my  friend was going through the accounts she found out that the payment was never credit to her account ! When checked the transactions in my bank, the amount had been debited . However it never credited to her account. After having a 3 hour discussion with Paytm customer care and showing them proof of all debut transactions, they loaded her wallet . But where was that 4K parked they did not let us know. My Trust on app is shaken after this.",2,FALSE,Money never got transferred !,PuneetaVerma
19-08-2019 17:20,"I had a bus ticket booking from Nellore to Bangalore green line travels, bus pickup timing was 9:45 and was waiting from 8:40 I have a proof that was waiting earlier but bus reached at pick up point and driver dint even stopped bus at the point and the pick up point is junction, when we called to the helpline num they said call to the driver I received a driver num I called him he said bus left from the pickup point I cannot do anything if you you can come to the highway route to take bus and driver was like do whatever you want this’s not my work to call you at pick up point and he started abusing me, what if ladies had booked this ticket at late night 
Paytm should take serious action on this this not good doing like rowdy that to a driver",2,FALSE,Unsafe booking tickets from Paytm.,sallu07
21-04-2019 15:47,"Can some one tell me what is wrong with these app. It’s was good app all was going good. But suddenly what happen to these app I can see my passbook or check by remaining balances. And even I can transfer the amount from my bank account. It’s been a 2weeks I can’t operate these app. If I want to pay to someone there will be some text showing(There is some technical problem we are working on that we will be contacting soon) what the hell is these it’s been a 2weeks. You are suppose to the satisfaction to your customers not dissatisfaction. 
If you can solve these problem than you can tell us.",4,FALSE,Paytm is going worst.,Makleon
30-01-2019 17:55,"I tried recharging my DTH, paying my friend and booking a flight. In all these transactions, I couldn’t reach the payment page and the message shown was “Something went wrong “. 
I contacted customer care of wallet issues. It took 15 minutes to connect to the executive(patiently waited) and then the person on the other side said that I have to open the app and dial another number for the flight and another number for DTH recharge. 
Exhausted of patience, I tried making these transactions from Safari and magically, everything worked! 
Dear PayTM, please update your app and improve your customer support. It is difficult to have the patience to wait 15 minutes to connect to the executive and repeat the explanation 3 times(in my case)",1,FALSE,Poor customer support and app not working,Rishabh028
05-04-2019 08:04,"I added ₹5,000 to my account it was added as gift voucher. I called up the customer care they said it was my fault of the proceeding in app. I said ok and added another 5,000 to my wallet again it was added to gift voucher. Later they said my KYC was expired they could’ve told me in the first call, worst customer service. I won’t be getting refund or able to transfer this to my bank account. They could’ve guided me saying that my KYC was expired. Too much of service charges to transfer money to bank account.",5,FALSE,WORST CUSTOMER SERVICE EXPERIENCE & HIGH INTEREST CHARGES FOR MONEY TRANSFER,Raya Sheshu
19-09-2019 13:16,"Nowadays Paytm service has become very bad, I sometimes book railway tickets, so I always fail my payment that paytm is very overloaded at the level and people with one paytm are not making their capacity. I do not like Paytm before which Paytm was good, but now it is not good,Paytm has so many customers, so it should increase server capacity. To the server that whenever I book a railway ticket, I fail my payment and bring it to the rejecting old page, so I mean something is wrong, sir, your company is very good and you have a lot of customers. My problem will reach you and you will solve that issue 
thank you.",3,FALSE,Merchant service is very weak and slow processing on the irctc site,786aman
17-10-2019 06:14,"I was a frequent user as i used to love this app especially for payments, top ups and ofcourse the cashback, now they've reduced to almost no cashback instead you get the worthless vouchers which has to redeemed within a limited period. Funny thing when i topped up my phone yesterday i got a scratch card saying you won hotel voucher worth 500 which was already expired. I also booked movie tickets and won food voucher worth 200 however when i tried to redeem it said this feature will be available in the next update although my app was updated. If this continues very soon this app will lose its charm. I'm already looking for an alternate app after the disappointment.",2,FALSE,Getting worst day by day,RoyDza
03-07-2019 09:59,"I have been using Paytm for a very long time and I am fond of it. But a recent issue which I faced while using it at a merchant was very unexpected. Plus, their 24*7 issues section is pathetic. First of all they limit the grievance options selection so much that I didn’t have my option listed at all and then I didn’t have an option to add my issue. Later when it got added, the messages and attachments I attached to my issue chat gets wiped out every now and then on its own after it’s sent. They closed my issue considering I didn’t reply when I did and it just automatically wiped off. Pathetic!!!
And they take 10 days to reply back. Extremely frustrating!",2,FALSE,Pathetic issues resolution segment,darOck123
28-12-2019 15:36,"I got my fast tag delivered 10 days back without wallet being created. I raised concern it’s been 10 days not resolved & from past fed days never able to connect ur customer care even after being on call for 30 mins & ur 24X7 doesn’t help a bit. Worst experience. Govt made fast tag mandatory & u delivered fast tag without wallet & I can order another one bcos I cannot have more than one, I guess I can go to consumer count for the stress & harassment u ppl are creating",5,FALSE,"Patym Fast Tag the worst experience, customer care, 24x7 doesn’t work",mahiii99
03-03-2019 21:49,I am fed-up with your scratch card offer....Not once or twice....So for multiple mobile recharges....not even a single rupee from scratch card....when you are giving some offer just for name sake and just for attracting people.....it doesn’t add the trust...your app performance and options are good....But always a “better luck next scratch card”is not good option....it’s ware of time and expectation.  There are many other apps who give at least some offer or cash return...but an always better luck next time is not a good option.,4,FALSE,Please stop this duck game>>scratch card,Thalapathy33
10-08-2019 05:59,It is very bad experience that amount which got deducted in fraction of seconds for booking those same amount not refund back when we cancel the tickets. It is taking so much time that we lost our hope that whether it will come back or no to account. You guys are telling that it is bank problem and all those things. Still after so many days after complaining also I didn’t got the money back. It was almost more than two thousand rupees.,5,FALSE,Regarding refund of train tickets,Sunil bgm
31-10-2019 09:59,"Hello,I am here to inform you that my account has been hacked and I have not been contacted or let me to contact any customer service executive. The fraudster is currently having my account and may use for wrong purpose. No team has contacted after several attempts to their customer service team and sending mail..even writing in Twitter . When you guys will help and take care of your customer??if not at the time of emergency then I think only at the time of your business.. #Fraud #nocustomercare",5,FALSE,Fraud and no assistance,Dj2208991
17-07-2019 14:11,"I don’t see the support for my issue.  The self care for any issues is good option. But what can I do if my issue is not listed? It’s round and round, all the issues are going to the same options.

Also the utility payment is not updated properly. When I am searching for the due of my utilities it’s not shown even after the bill got generated and I am getting the notifications very late. 

Where is the other regional language? It’s available only English and Hindi.",5,FALSE,App Support is not helpful,karthik_ben
20-02-2019 14:00,"Have been using the app for a long time and no complaints, excellent interface , user friendly and works fast 
However since sometime I am unable to link my credit card fir auto payment to wallet without authorisation. Contacted help desk n they asked me to update (which was already done) log out and log in again but does not happen.
Can anyone help as it becomes difficult me to keep track of the balance",5,FALSE,Unable to link cc to wallet for Auto payment without authorisation,Pravin Tonsekar
30-04-2019 04:40,"I am interested for Paytm wallet services only & don’t need any banking account with you . Without my consent you created an account & connected a saving account with PayTm wallet by my Aadhar , phone , pan details with you. Also when I did KYC then after loading papers by your agent outlet automatically got SMS for continuing my bank account with me . Also once you transferred my refund money to postpaid account while it was paid by me thru my credit card. 
Please be fair . Next time you will be complained @ BO RBI",5,FALSE,Malafied wrong practices by you,monu12Sharad
14-10-2019 07:17,"No costumer support, always have some bugs, like money isn’t added in the wallet, and while money is in the wallet then you cant able to pay, while i tap to pay its just loads and stops that it, ohhh and yeah i really tired with costumer support, they dont even answers the call, and if they answer after 20 or 30 minutes then they will excuse us like saver is down please call us later, and again we need to call them like an idiot,🤪
Really! Is that what’s you are guys? Oh i dont think so 🤔
So dear paytm, focus on savers more than updates!
Bit bye bit you losing people’s trust and slowly slowly you will notice that a reall soon. One suggestion from me to paytm, #makepeoplehappyfirst
Thank you for this madness.",1,FALSE,One of the first app. Now its worst app,shaikh...
31-01-2019 04:09,"This app is getting worse day by day. Sometimes the app won’t open and sometime a particular function. For me, this time, the postpaid function never opens up and I am unable send the the wallet balance to any of my contact. Both the times the app gets frozen. I swear the moment another app start getting morning market share, I’ll switch. Right now I am forced to use this stupid app than for my convenience. 

Note: Don’t give the jazz of basic troubleshooting I have done all that.",5,FALSE,Not stable,Stevesuraj
01-06-2019 16:09,I have very bad experience with paytm. Every time I have issue with product. I had order Dell laptop on 17th May and received the same on 21st May. My IT team checked the same and found very bad laptop. Processing is very slow. It is taking so much time to start and many more problem. So I sent return request to PayTm. But they dined and inform me talk to Dell. What the hell. I had buy it from you not from Dell. I’m tried to return the product from last 11 days. Till date nobody ready to help.,5,FALSE,Very Bad Experience,Avi Rupal
25-04-2019 19:09,"This is not a 3rd class this is basically a 10th class service. Booked a flight ticket around 3:30, payment deduct immediately but not received any confirmation after that called at 4:00 and they replied that i will get the confirmation or refund within 30 mins after that called around 6 so now there server was not responding, after that call around 12 now they said that the ticket not booked and the refund will be received within 24 hours
Now i have to wait till 24 hours and then wait another 24 or 48 or 72 hours or contact to my bank for this matter because they do not have any record for there best service 
This is the best service of one of the top most indian banking app.",1,FALSE,10th class service,Devinder kumar
27-11-2019 08:04,I booked bus tickets from PayTM this month on the 10th November and paid 4400/- and the bus was cancelled by the bus operator 5 hours before boarding now it has been 25 days since i have reported this issue and my refund is still pending and PayTM team is doing nothing because they don’t want to do nothing as they don’t want to refund my money. They are keep saying we are checking with the bus operator for the last 25 days they are saying same thing i would request all to do not use this app don’t trust them with you money as they are simply a fraud company which are ripping off people’s hard earned money. Their team are a bunch of unprofessional people who know  nothing about customer support. I AM STILL WAITING FOR MY REFUND,1,FALSE,PayTM is a fraud company,Davinder7990
09-11-2019 14:50,"They will give you some useless offers and ask for your sensitive information, once they have the documents and details they will stop responding to you. They share your data with others too. I am telling you this because I have been a part of PayTM for a year(Employee) and a user from a couple of years. I have seen cases where out of no where customer’s data has been leaked to others and then they start receiving fraud calls.

Similar with me they gave me some option asked me for documents and later after having everything they are not even providing me the services. I guess that it was an attempt of data integrity as well.

Pathetic Application/Bank",1,FALSE,Pathetic Fraud Theif,rudrang rana
29-04-2019 04:08,"Paytm By far has worst Customer Care Service. I tried calling them twice by waiting time was like 1 hour plus or they purposely just put your calls on Answering Machines as all support executives are busy some one will attend. Or if in real they are getting so many complaint calls then again it’s app then not worth using. 

They have deducted money and then sent in written also did not respond. I would suggest to rather use Phone Pe. 

Shutting my account on PayTm.",5,FALSE,Worst Customer Care Support,jjqrt
01-02-2019 17:18,"i loved this app initially. I was doing upi transactions from one bank account to another to earn cash back. i had 3000 in all my bank accounts that i had added in paytm, after doing upi transactions between these accounts total amount in all those accounts reduced to 2750 i was frustrated, and thought my calculations were wrong but after two days my balance further reduced to 2250, and i was shocked, i contacted paytm they said that we can’t help. please don’t trust this app. i am repeating again don’t trust this app, money disappears from bank accounts that you add in paytm.",3,FALSE,Money deducted from bank accounts,Mudasi
15-08-2019 12:33,I was using paytm app more than 2 years for payment nearby shop and it is really handy for making easy payment. Twice I have faced issue where I made payment to nearby shop and money debited from paytm wallet but didn’t received at the receiver end and other issue was  I have added money to wallet money deducted from bank account still more than 2 days without any updates. I firmly believe that you can’t get all services on the mark for 24*7 but atleast you should have good support staff that can help to know for what issue regarding the service and plus have to  solved  issue in 48 hours can’t have to  wait for a week to have updated regarding the issue .,1,FALSE,Very poor customer service,_Jay_Patel
03-02-2019 02:23,"Hey , paytm wallte is a an good appliaction but every time its take to much time to open an app properly , its get stuck even my transaction was happen but it was not credit to my wallet and deducted form my saving bank account still now i didnt get any solution , because of this i was not doing any transaction once i booked a train tick and the tick was cancel by irctc that time for me its like amount ‘will be refund in my account or not  after 9 days amount has be credited but the problem is please do not increase application size because of this it give late  responce and problem happen .",3,FALSE,Application stuck,Shaikhakil
13-11-2019 14:46,I had a loss of 400₹ because of you guys! I paid from my wallet AND through UPI for an Uber and the driver claims that he didnt get any money at all! Ive been trying to contact a human through your customer care number but it is simply trash. I raised a query TWICE on your app and I still havent gotten any response from your end! really poor customer relations team you guys have got. Ive been using Paytm for a really really long time now. And this service is purely upsetting to the consumer and I hope you guys can look into this and prevent such things from happening with other people and HOPEFULLY help me in getting my money back!,2,FALSE,Really bad customer care and service!,Dhruv Muke
25-09-2019 08:20,They are fraud. They provided me paytm postpaid and i booked railway ticket from postpaid account and after a month i paid the due amount. After sometime because of flood i have cancel tickets and got refund in postpaid after that they stop my postpaid account. I have complaint them and they said from our side it is open they did this for 1 month and they havent taken out any solution always use to say please wait for 48-72 hours and wait for 15 days we are working and now its going to be 2 month they havent provided my refund and closed my paytm postpaid. When ever i compalint they always say we are working on it. They are not having phone no. On which we can talk they just looted my money.,1,FALSE,Fraud company,ishant1255
06-09-2019 17:58,"I booked bus from station a to station b at 10:15 pm. It showed i will reach destination by 3:40am next day. Everything was ok. I went to bus stand and came to know there is no bus from a to b at 10:15 pm. I called paytm person and he talked with operator. Paytm says ok bus may be at 10:30 pm. I waited and came to know my reservation was not there for 10:30 pm bus. I call paytm again no one picked up by phone. 

Then i paid amount for other bus and got a back seat where getting lot of jerks because bus was already full. I always book front seat because i have baby with me. Very worst exp. then i called paytm again. You know what he says, i will launch a complaint, paytm will verify within 15 days and get back to you. 

DID NOT EVEN MADE ALTERNATE ARRANGEMENT FOR ME. thanks to bus conductor who reserved at least back seat for me. Now i wont use paytm again because 3 people in bus shared with me that they had similar issue with paytm. Totally third class. Unreliable. No customer care if you get issue. Enjoy this app until everything works good for you. 

BYE BYE PAYTM.",1,FALSE,NEVER EVER BOOK A BUS EVEN IF PAYTM GIVE IT FOR FREE,Ordinary developer
25-12-2019 14:50,"Really a worst experience with this paytm application they are just making fools of innocent people they really dont want that people be aware about this they have hidden things in this and taking extra charges and just making false commitments even there executives are also mannerless i spent my 45 mins for contacting them and after that they cut my call in between the conversation is this a manner to talk or resolve any problem ...........

I really suggest dont download this application even dont ever think about the paytm business account also..... because they always make fool of the people who don’t know about any thing 😡😡😡😡",2,FALSE,Worst experience,Aadi_anshu
18-05-2019 06:42,"The Paytm KYC verification process is pathetic. They have blocked my account and wants their agent to visit my home to verify docs and complete KYC. Is this a Stolen phone no i am using .. ? i am using my no. for more than 10 years now. 

The agent calls on every monday saying they will come on saturday as i am not at home during weekdays.. This calling process is going on since 2 months now ..  no body does the commitment and come on time !

I will write to Mr VIJAY SHEKHAR SHARMA and compliant the way his people work!",5,FALSE,PAYTM verification process is Pathetic !,HARINDER MANAKTALA
02-03-2019 18:42,"I’ve loved paytm and pay all my bills and book flights on paytm. But last week I booked a bus and regret using the app since. The UPSRTC bus was cancelled and I got a message regarding the same from UPSRTC, but the incompetent paytm customer service staff REFUSES to check their facts and insists that the bus wasn’t cancelled and are denying a refund.I’ve asked them to call the UPSRTC helpline themselves where I’ve myself called and double checked but they can’t do that either. Words cannot describe how utterly frustrated and annoyed I am with paytm customer service. I’ve fully cooperated with them, sent them all screenshots they asked for TWICE , but it’s been a week and I still don’t have a solution to my problem.",1,FALSE,Horrible customer service,akanksharawat
04-08-2019 16:22,"Firstly the app automatically made a payment that was initiated months after requested. I had already paid the money to the party upon initial failure and I had to follow for refund of the excess payment. 
Secondly the customer care staff was extremely in supportive. They were not noting my complaint and made a false record and shared a ticket number with me.
I believe it is very risky to use this app and I have limited my use.",5,FALSE,Wrong payments done and unsupportive customer care,mayankkochar
17-09-2019 07:28,"I tried paying to a vendor and after typing the amount random numbers got typed, that amount didn’t reflect in the cvv page and hence I thought the amount shown in the cvv page is the one that will get deducted from my credit card while that random total got deducted and paid to the vendor . Vendor tried to refund it through paytm and I also raised a ticket , provided the transaction details from the vendor , there is no response from the paytm so called 24*7 service desk even after multiple messages. They just don’t care about what happens with the customer’s money. I happily will go back to my safe card or cash payments from now on .",1,FALSE,Irresponsible customer service,Praneeth4u
31-12-2019 11:49,I had a bad experience with Paytm which was  not expected from a reputed company. I had applied for a FASTag on 12 Dec 19 and kept on getting regular update regarding delay and feeding of car no in the system. I was also regularly got update msgs regarding delay in despatch due to heavy demand. On 27 Dec 19 all of a sudden I got a msg that FASTag request has been cancelled & money shall be refunded. Now I have decided not  to take FASTag from PAYtm & also reduce my exposure & dependence on PAYtm. I felt belittled as I was kept waiting for 15 days.,5,FALSE,FASTag complaint,Col Shiv Patel
06-12-2019 11:32,"I have written many times on mail that I purchased seven fastags with my Paytm, two on my address and rest five on my two friends address. I asked that how they can recharge by their own and not from my Paytm. But no answer. Your customer service number is always busy. I tried 100 times. 
Now I am trying to replace one fastag, but your fastag app shows that presently it can’t be delivered at this location. 
But I earlier got fastag at same location.",5,FALSE,Regarding Fastags,vermatb
10-08-2019 04:55,"Gone are the day when I need to check wallet and money before moving out from home.  We always have mobile input pocket and Paytm- is new wallet. It’s not like I just started using it now, I am using it since it launched Kauf writing review today.

Completely satisfied with all the feature from paying using app or sending money using UPI or using service like recharge, bus tickets and all.

No more worries of keeping Chiilers in pockets.
I actually guided many shop owners from vegetables vendors to Kiran’s stores to start accepting payment on  paytm, although Paytm doesn’t know about it and I am also not looking for any appreciation for it.

I got fascinated many year when I see the description which day proudly made in India.

Good and happy to see a all in all app,

Kudos to developers and Vijay Shekhar..",5,FALSE,Fabulous,hHarish Sharma
14-01-2019 17:00,I’m using Paytm since from few weeks. I felt like this is worst app ever I used till now because at the time of adding money to paytm wallet they don’t ask for KYC but when want to withdraw money to bank account suddenly they ask for KYC and I thought to transfer wallet money to another paytm user but even for that also they ask for KYC. My point is when you need KYC for sending money then why don’t people ask for KYC while adding money to account ? You paytm are most creepy people. When you get money you take it as fast as possible but when it comes to give back you start restricting. You should ask fr KYC even at the time adding money. Paytm is not trustworthy anymore,1,FALSE,Worst experience,pavankulkarni
28-10-2019 01:32,"Though I have been KYC compliant, every once in a while I get a msg that I am not compliant and not able to send money. These things happen on weekends. While this happens, I can’t reach paytm thru mail. Support thru app is designed in such a manner that it’s not possible to provide a clear description nor it is intuitive. You can’t call paytm either. Even if you did, the agent simply won’t understand the issue. Is this arrogance? Wonder, why should I continue with this. 

If you can’t have a simple way of registering a complaint, you should not exist in the market. Period.",2,FALSE,Pathetic app and extremely cumbersome way to reach you,raosuresh
04-05-2019 11:55,"Had used Paytm for a Vodafone recharge, the recharge shows successful in the Paytm app however Vodafone denies receiving any money. The many follow ups with Paytm care on the same did not help as Paytm blindly provides the transaction I’d and suggests the transaction is successful at their end and I need to follow up with Vodafone. Vodafone denies receiving the money and say they are helpless. This has been going on since 3 months now. While both are staying their stance, it’s we who trust Paytm with our hard earned money are sufferers. Now who is going to resolve this issue ? If Paytm is turning such blind eye and is not responsible for the transactions, then I am really worried about the money I place in Paytm.",1,FALSE,Paytm ignores its accountability of our money in Paytm app,kannansv
02-09-2019 16:14,"Look at the screenshot whenever I m trying to add money to my wallet it is charging 2% extra ...None of the app charge extra amount for adding money in their wallet . I m using Paytm since long ago but this is such a ridiculous initiative from your side . You people are just making us fool . You have categories people on the basis of their credit card transaction, those using regularly credit card for transection is supposed to pay extra 2% and those who are using debit card they are privileged customer. Now it’s good to deactivate Paytm account and start to use MobiKwik and PhonePe at least they don’t charge extra penny for adding money to their wallet .",1,FALSE,Lost the trust,Dheeraj21s
20-03-2019 09:02,"I have received a message from PayTM with link to some exclusive deals for KYC verified customers. When I click on link, it opens in app with a message that the deal is not available with this version of app and I should upgrade. When I click on Upgrade option, it takes me to Apple App Store and shows me that my app is of latest version. I go through all this to find out I am using the right app, but can’t avail the deals that are apparently exclusively meant for me. Total rubbish.",4,FALSE,App outdated,RG2073
22-10-2019 05:46,"I have been using Paytm since very long time. Recently I had very bad experience with the app and its products displaying in paytm mall. I wanted to some items from paytm once I placed an order and paid online, after few days I received one of the item and the other item was cancelled by the seller. The item I received was damage before arrival and the item which was left never come to me as it was cancelled by seller. I sent lot of request for return the item but they said it can’t refund and for the other item it took nearly 1 month time to get refund they charged full amount of shipping as well, they never refund me shipping too. Really unhappy with paytm.",1,FALSE,Paytm Mall,Arsh198608
06-03-2019 03:00,"I have approached many centres for updation of kyc but not done till now. And the so called 24*7 customer care of paytm app is not taking response. I get reply in interval of weeks but that is irrelevant. When I call on helpline, I get only ivrs response and no option to talk to customer care.

The story goes like this
:
1. March 2018- I wanted to update kyc by adhaar. I visited many paytm kyc centres. All of them tried and error msg was displayed that Your adhaar is being used by other number. Customer care couldnot be contacted.
2. Feb 2019 - I have visited many kyc centre and all of them tried and a error message is being displayed that PAN number id in use by another number. I have contactes the paytm customer on phone. All I got boring recorded ivrs tones and no option to talk to customer care representative . I wrote in the app itself. Then since two weeks, they are giving irrelevant responses. Even though I have sent many documents as demanded.

May lord bless the customer care of Paytm.",1,FALSE,KYC not don till now... Customer care non-responsive,himanshu_k
01-11-2019 08:38,"Till last month I was able to pay my electricity bill via PayTM wallet balance, but not anymore. Now they do not give option to pay via wallet balance instead its asking for CreditCard/DebitCard,/NetBanking details... So problem is they should have given warning while adding money to wallet that you cannot/can use balance for these purposes, but they have not given any warning. Also there is no option to send back added money to your account without 5% charge. And worst part is their CallCenter staff, they no nothing and clueless... So now no more PayTM karo... will switch to other wallet who gives such options. RIP PayTM",1,FALSE,Was good app before but not now...,Amey G.
30-11-2019 04:04,"Completed my KYC but still when I try to add the money in the wallet, it throws a stupid error. Most useless customer care! No response for feedbacks. Requested for the call back. No response. Finally contacted customer care by some toll free number and the voice tells that due to some high volume of calls, they cant pickup my call. Dudes.. Are you playing with customers! ALLOW ME TO ADD MONEY OR SHOW ME A PROPER ERROR MESSAGE. So that, I can do the needful from my end.",5,FALSE,Cant add money to the wallet,RajkanthRM
20-10-2019 20:32,"You guys don’t have customer care for basic wallet problems, Promo codes, any promotional offers, Additionally you guys are giving vouchers of only 3-5% and we don’t have option to use as normal cash back instead you guys should give cash back in main wallet.... Apps like phone pay or google pay offers better cash back offers and there is no expiry.",5,FALSE,Worst customer service and offers.,FirozAnsari2992882105
16-02-2019 21:43,I have recently installed the update of this application and now it’s not working at all. When I open the app it goes to the home screen and nothing. The screen looks frozen. It is not scrolling and not a single option is working. I have deleted and reinstalled it many times but it is the same every time. The previous version was working perfectly. What should I do?,5,FALSE,App not working,Mika-Ra
12-02-2019 03:43,"once paytm was my fav app to pay bills and so on. but now it’s not working properly even i can’t add money to wallet. all ways showing server error please try again later . i can’t able to pay electricity bills, telephones bills. i tried different networks and wifi but the problem is same. 

please fix this issue ASAP. 

thank you . i know you can be better than this..",5,TRUE,facing some serious problems,hari2496
24-07-2019 18:10,"Hello, I am using paytm since few months, after doing KYC there is no charge on payment from wallet to Paytm Bank. But last week I updated my paytm app and now when I transfer money from paytm wallet to paytm bank there is charge on transfer. This is disappointing to see this. As I received large amount from my clients that I thought I can later on transfer to Paytm Bank. But its charging commission. Please respond",5,FALSE,Transfer from wallet to Bank,Smartkartworld
13-11-2019 15:21,"This app has hidden charges all over with increased rates. Never use this app, that’s the reason these ventures getting billions in their pocket by cheating on us. I will explain and thank you for reading this far - book a ticket from IRCTC website or app and 
1) No convenience fee
2) Cancellation charges are 65 not 190 as per Paytm
3) Every charges you paid during booking like Payment Gateway, Convenience charges, IRCTC charges those are all manipulated and fake and increased by multiple times.
4) If I could have booked tickets from IRCTC I could have lost only 65x3 = 195 but Paytm charged 710. What the heck man. 

Note: Never ever use this app in future. They are hiding the terms and cheating on us and if you have noticed now they pop up a msg that Booking bus operators are on your own coz we don’t take responsibility, then what the bakloli they are doing.

I am going to take this so further and sharing the same info in my bloggers Whatsapp group so millions of Indians can learn this.

All the best Paytm",1,FALSE,Don’t use for IRCTC/AIR booking,Sprite Mild
21-02-2019 02:41,"Why the hell your app need kyc when its already linked with the bank account in which kyc norms has been completed we can pay electricity bill can receive money but cant send money to my own account 
And all kyc stores are far from my reach i am using google pay nd its far better than your app norms it dint ask for kyc coz it knows that money will be transfered from the bank which has completed kyc norms 
Grow up",5,FALSE,Idiots,Slower slowest ever
